,,,,,,,"전국 행정구역 현황",,,,,,,,,,
,," 10. 1","  1. 1"," 10. 1","  1. 1"," 10. 1","  1. 1"," 10. 1","  1. 1"," 10. 1","  1. 1"," 10. 1","  1. 1"," 10. 1","  1. 1"," 10. 1","  1. 1"
,"총계",234,234,77,77,88,88,69,69,3564,3573,211,210,1201,1200,2152,2163
,"특별.광역시계",74,74,0,0,5,5,69,69,1261,1261,10,10,36,36,1215,1215
,"11 서울특별시",25,25,0,0,0,0,25,25,522,522,0,0,0,0,522,522
,"21 부산광역시",16,16,0,0,1,1,15,15,227,227,2,2,3,3,222,222
,"22 대구광역시",8,8,0,0,1,1,7,7,143,143,3,3,6,6,134,134
,"23 인천광역시",10,10,0,0,2,2,8,8,140,140,1,1,19,19,120,120
,"24 광주광역시",5,5,0,0,0,0,5,5,91,91,0,0,0,0,91,91
,"25 대전광역시",5,5,0,0,0,0,5,5,80,80,0,0,0,0,80,80
,"26 울산광역시",5,5,0,0,1,1,4,4,58,58,4,4,8,8,46,46
,"도계",160,160,77,77,83,83,23,26,2303,2312,201,200,1165,1164,937,948
,"31 경기도",31,31,27,27,4,4,17,20,515,524,31,30,111,110,373,384
,"32 강원도",18,18,7,7,11,11,0,0,188,188,24,24,90,90,74,74
,"33 충청북도",12,12,3,3,9,9,2,2,153,153,13,13,90,90,50,50
,"34 충청남도",16,16,7,7,9,9,0,0,209,209,24,24,146,146,39,39
,"35 전라북도",14,14,6,6,8,8,2,2,244,244,14,14,145,145,85,85
,"36 전라남도",22,22,5,5,17,17,0,0,299,299,31,31,198,198,70,70
,"37 경상북도",23,23,10,10,13,13,2,2,338,338,35,35,203,203,100,100
,"38 경상남도",20,20,10,10,10,10,0,0,314,314,22,22,177,177,115,115
,"39 제주도",4,4,2,2,2,2,0,0,43,43,7,7,5,5,31,31
,"* 비자치구(일반시에 소속된 구)는 집계에서 제외하였으며 갯수는 기입되어 있음(파란색 아미부분)",,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,"    (2005. 10. 1 현재)",,,,,,,,,,,,,,,,
,,"계",,"시",,"군",,"구",,"계",,"읍",,"면",,"동",
,,"2005년",,"2005년",,"2005년",,"2005년",,"2005년",,"2005년",,"2005년",,"2005년",
,,"7. 1","10. 1","7. 1","10. 1","7. 1","10. 1","7. 1","10. 1","7. 1","10. 1","7. 1","10. 1","7. 1","10. 1","7. 1","10. 1"
,"총계",234,234,77,77,88,88,69,69,3568,3564,211,211,1201,1201,2156,2152
,"특별.광역시계",74,74,0,0,5,5,69,69,1258,1261,10,10,36,36,1212,1215
,"11 서울특별시",25,25,0,0,0,0,25,25,522,522,0,0,0,0,522,522
,"21 부산광역시",16,16,0,0,1,1,15,15,226,227,2,2,3,3,221,222
,"22 대구광역시",8,8,0,0,1,1,7,7,143,143,3,3,6,6,134,134
,"23 인천광역시",10,10,0,0,2,2,8,8,139,140,1,1,19,19,119,120
,"24 광주광역시",5,5,0,0,0,0,5,5,90,91,0,0,0,0,90,91
,"25 대전광역시",5,5,0,0,0,0,5,5,80,80,0,0,0,0,80,80
,"26 울산광역시",5,5,0,0,1,1,4,4,58,58,4,4,8,8,46,46
,"도계",160,160,77,77,83,83,23,23,2310,2303,201,201,1165,1165,944,937
,"31 경기도",31,31,27,27,4,4,17,17,515,515,31,31,111,111,373,373
,"32 강원도",18,18,7,7,11,11,0,0,188,188,24,24,90,90,74,74
,"33 충청북도",12,12,3,3,9,9,2,2,153,153,13,13,90,90,50,50
,"34 충청남도",16,16,7,7,9,9,0,0,209,209,24,24,146,146,39,39
,"35 전라북도",14,14,6,6,8,8,2,2,251,244,14,14,145,145,92,85
,"36 전라남도",22,22,5,5,17,17,0,0,299,299,31,31,198,198,70,70
,"37 경상북도",23,23,10,10,13,13,2,2,338,338,35,35,203,203,100,100
,"38 경상남도",20,20,10,10,10,10,0,0,314,314,22,22,177,177,115,115
,"39 제주도",4,4,2,2,2,2,0,0,43,43,7,7,5,5,31,31
,"* 비자치구(일반시에 소속된 구)는 집계에서 제외하였으며 갯수는 기입되어 있음(파란색 아미부분)",,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,"    (2005. 7. 1 현재)",,,,,,,,,,,,,,,,
,,"계",,"시",,"군",,"구",,"계",,"읍",,"면",,"동",
,,"2005년",,"2005년",,"2005년",,"2005년",,"2005년",,"2005년",,"2005년",,"2005년",
,,"4. 1","7. 1","4. 1","7. 1","4. 1","7. 1","4. 1","7. 1","4. 1","7. 1","4. 1","7. 1","4. 1","7. 1","4. 1","7. 1"
,"총계",234,234,77,77,88,88,69,69,3567,3568,211,211,1201,1201,2155,2156
,"특별.광역시계",74,74,0,0,5,5,69,69,1258,1258,10,10,36,36,1212,1212
,"11 서울특별시",25,25,0,0,0,0,25,25,522,522,0,0,0,0,522,522
,"21 부산광역시",16,16,0,0,1,1,15,15,226,226,2,2,3,3,221,221
,"22 대구광역시",8,8,0,0,1,1,7,7,143,143,3,3,6,6,134,134
,"23 인천광역시",10,10,0,0,2,2,8,8,139,139,1,1,19,19,119,119
,"24 광주광역시",5,5,0,0,0,0,5,5,90,90,0,0,0,0,90,90
,"25 대전광역시",5,5,0,0,0,0,5,5,80,80,0,0,0,0,80,80
,"26 울산광역시",5,5,0,0,1,1,4,4,58,58,4,4,8,8,46,46
,"도계",160,160,77,77,83,83,22,23,2309,2310,201,201,1165,1165,943,944
,"31 경기도",31,31,27,27,4,4,16,17,514,515,31,31,111,111,372,373
,"32 강원도",18,18,7,7,11,11,0,0,188,188,24,24,90,90,74,74
,"33 충청북도",12,12,3,3,9,9,2,2,153,153,13,13,90,90,50,50
,"34 충청남도",16,16,7,7,9,9,0,0,209,209,24,24,146,146,39,39
,"35 전라북도",14,14,6,6,8,8,2,2,251,251,14,14,145,145,92,92
,"36 전라남도",22,22,5,5,17,17,0,0,299,299,31,31,198,198,70,70
,"37 경상북도",23,23,10,10,13,13,2,2,338,338,35,35,203,203,100,100
,"38 경상남도",20,20,10,10,10,10,0,0,314,314,22,22,177,177,115,115
,"39 제주도",4,4,2,2,2,2,0,0,43,43,7,7,5,5,31,31
,"* 비자치구(일반시에 소속된 구)는 집계에서 제외하였으며 갯수는 기입되어 있음(파란색 아미부분)",,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,"    (2005. 4. 1 현재)",,,,,,,,,,,,,,,,
,,"계",,"시",,"군",,"구",,"계",,"읍",,"면",,"동",
,,"2005년",,"2005년",,"2005년",,"2005년",,"2005년",,"2005년",,"2005년",,"2005년",
,,"1. 1","4. 1","1. 1","4. 1","1. 1","4. 1","1. 1","4. 1","1. 1","4. 1","1. 1","4. 1","1. 1","4. 1","1. 1","4. 1"
,"총계",234,234,77,77,88,88,69,69,3565,3567,209,211,1203,1201,2153,2155
,"특별.광역시계",74,74,0,0,5,5,69,69,1257,1258,10,10,36,36,1211,1212
,"11 서울특별시",25,25,0,0,0,0,25,25,522,522,0,0,0,0,522,522
,"21 부산광역시",16,16,0,0,1,1,15,15,226,226,2,2,3,3,221,221
,"22 대구광역시",8,8,0,0,1,1,7,7,143,143,3,3,6,6,134,134
,"23 인천광역시",10,10,0,0,2,2,8,8,139,139,1,1,19,19,119,119
,"24 광주광역시",5,5,0,0,0,0,5,5,90,90,0,0,0,0,90,90
,"25 대전광역시",5,5,0,0,0,0,5,5,79,80,0,0,0,0,79,80
,"26 울산광역시",5,5,0,0,1,1,4,4,58,58,4,4,8,8,46,46
,"도계",160,160,77,77,83,83,22,22,2308,2309,199,201,1167,1165,942,943
,"31 경기도",31,31,27,27,4,4,16,16,513,514,29,31,113,111,371,372
,"32 강원도",18,18,7,7,11,11,0,0,188,188,24,24,90,90,74,74
,"33 충청북도",12,12,3,3,9,9,2,2,153,153,13,13,90,90,50,50
,"34 충청남도",16,16,7,7,9,9,0,0,209,209,24,24,146,146,39,39
,"35 전라북도",14,14,6,6,8,8,2,2,251,251,14,14,145,145,92,92
,"36 전라남도",22,22,5,5,17,17,0,0,299,299,31,31,198,198,70,70
,"37 경상북도",23,23,10,10,13,13,2,2,338,338,35,35,203,203,100,100
,"38 경상남도",20,20,10,10,10,10,0,0,314,314,22,22,177,177,115,115
,"39 제주도",4,4,2,2,2,2,0,0,43,43,7,7,5,5,31,31
,"* 비자치구(일반시에 소속된 구)는 집계에서 제외하였으며 갯수는 기입되어 있음(파란색 아미부분)",,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,"    (2005. 1. 1 현재)",,,,,,,,,,,,,,,,
,,"계",,"시",,"군",,"구",,"계",,"읍",,"면",,"동",
,,"2004년","2005년","2004년","2005년","2004년","2005년","2004년","2005년","2004년","2005년","2004년","2005년","2004년","2005년","2004년","2005년"
,,"10.  1","1. 1","10.  1","1. 1","10.  1","1. 1","10.  1","1. 1","10.  1","1. 1","10.  1","1. 1","10.  1","1. 1","10.  1","1. 1"
,"총계",234,234,77,77,88,88,69,69,3564,3565,209,211,1203,1201,2152,2153
,"특별.광역시계",74,74,0,0,5,5,69,69,1257,1257,10,10,36,36,1211,1211
,"11 서울특별시",25,25,0,0,0,0,25,25,522,522,0,0,0,0,522,522
,"21 부산광역시",16,16,0,0,1,1,15,15,226,226,2,2,3,3,221,221
,"22 대구광역시",8,8,0,0,1,1,7,7,143,143,3,3,6,6,134,134
,"23 인천광역시",10,10,0,0,2,2,8,8,139,139,1,1,19,19,119,119
,"24 광주광역시",5,5,0,0,0,0,5,5,90,90,0,0,0,0,90,90
,"25 대전광역시",5,5,0,0,0,0,5,5,79,79,0,0,0,0,79,79
,"26 울산광역시",5,5,0,0,1,1,4,4,58,58,4,4,8,8,46,46
,"도계",160,160,77,77,83,83,22,22,2307,2308,199,201,1167,1165,941,942
,"31 경기도",31,31,27,27,4,4,16,16,513,513,29,31,113,111,371,371
,"32 강원도",18,18,7,7,11,11,0,0,188,188,24,24,90,90,74,74
,"33 충청북도",12,12,3,3,9,9,2,2,153,153,13,13,90,90,50,50
,"34 충청남도",16,16,7,7,9,9,0,0,209,209,24,24,146,146,39,39
,"35 전라북도",14,14,6,6,8,8,2,2,251,251,14,14,145,145,92,92
,"36 전라남도",22,22,5,5,17,17,0,0,299,299,31,31,198,198,70,70
,"37 경상북도",23,23,10,10,13,13,2,2,337,338,35,35,203,203,99,100
,"38 경상남도",20,20,10,10,10,10,0,0,314,314,22,22,177,177,115,115
,"39 제주도",4,4,2,2,2,2,0,0,43,43,7,7,5,5,31,31
,"* 비자치구(일반시에 소속된 구)는 집계에서 제외하였으며 갯수는 기입되어 있음(파란색 아미부분)",,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,"    (2004. 10. 1 현재)",,,,,,,,,,,,,,,,
,,"계",,"시",,"군",,"구",,"계",,"읍",,"면",,"동",
,,"2004년",,"2004년",,"2004년",,"2004년",,"2004년",,"2004년",,"2004년",,"2004년",
,,"7.  1","10. 1","7.  1","10. 1","7.  1","10. 1","7.  1","10. 1","7.  1","10. 1","7.  1","10. 1","7.  1","10. 1","7.  1","10. 1"
,"총계",234,234,77,77,88,88,69,69,3564,3564,209,211,1203,1201,2152,2152
,"특별.광역시계",74,74,0,0,5,5,69,69,1257,1257,10,10,36,36,1211,1211
,"11 서울특별시",25,25,0,0,0,0,25,25,522,522,0,0,0,0,522,522
,"21 부산광역시",16,16,0,0,1,1,15,15,226,226,2,2,3,3,221,221
,"22 대구광역시",8,8,0,0,1,1,7,7,143,143,3,3,6,6,134,134
,"23 인천광역시",10,10,0,0,2,2,8,8,139,139,1,1,19,19,119,119
,"24 광주광역시",5,5,0,0,0,0,5,5,90,90,0,0,0,0,90,90
,"25 대전광역시",5,5,0,0,0,0,5,5,79,79,0,0,0,0,79,79
,"26 울산광역시",5,5,0,0,1,1,4,4,58,58,4,4,8,8,46,46
,"도계",160,160,77,77,83,83,22,22,2307,2307,199,201,1167,1165,941,941
,"31 경기도",31,31,27,27,4,4,16,16,513,513,29,31,113,111,371,371
,"32 강원도",18,18,7,7,11,11,0,0,188,188,24,24,90,90,74,74
,"33 충청북도",12,12,3,3,9,9,2,2,153,153,13,13,90,90,50,50
,"34 충청남도",16,16,7,7,9,9,0,0,209,209,24,24,146,146,39,39
,"35 전라북도",14,14,6,6,8,8,2,2,251,251,14,14,145,145,92,92
,"36 전라남도",22,22,5,5,17,17,0,0,299,299,31,31,198,198,70,70
,"37 경상북도",23,23,10,10,13,13,2,2,337,337,35,35,203,203,99,99
,"38 경상남도",20,20,10,10,10,10,0,0,314,314,22,22,177,177,115,115
,"39 제주도",4,4,2,2,2,2,0,0,43,43,7,7,5,5,31,31
,"* 비자치구(일반시에 소속된 구)는 집계에서 제외하였으며 갯수는 기입되어 있음(파란색 아미부분)",,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,"    (2004. 7. 1 현재)",,,,,,,,,,,,,,,,
,,"계",,"시",,"군",,"구",,"계",,"읍",,"면",,"동",
,,"2004년",,"2004년",,"2004년",,"2004년",,"2004년",,"2004년",,"2004년",,"2004년",
,,"4.  1","7. 1","4.  1","7. 1","4.  1","7. 1","4.  1","7. 1","4.  1","7. 1","4.  1","7. 1","4.  1","7. 1","4.  1","7. 1"
,"총계",234,234,77,77,88,88,69,69,3563,3564,209,211,1203,1201,2151,2152
,"특별.광역시계",74,74,0,0,5,5,69,69,1257,1257,10,10,36,36,1211,1211
,"11 서울특별시",25,25,0,0,0,0,25,25,522,522,0,0,0,0,522,522
,"21 부산광역시",16,16,0,0,1,1,15,15,226,226,2,2,3,3,221,221
,"22 대구광역시",8,8,0,0,1,1,7,7,143,143,3,3,6,6,134,134
,"23 인천광역시",10,10,0,0,2,2,8,8,139,139,1,1,19,19,119,119
,"24 광주광역시",5,5,0,0,0,0,5,5,90,90,0,0,0,0,90,90
,"25 대전광역시",5,5,0,0,0,0,5,5,79,79,0,0,0,0,79,79
,"26 울산광역시",5,5,0,0,1,1,4,4,58,58,4,4,8,8,46,46
,"도계",160,160,77,77,83,83,22,22,2306,2307,199,201,1167,1165,940,941
,"31 경기도",31,31,27,27,4,4,16,16,512,513,29,31,113,111,370,371
,"32 강원도",18,18,7,7,11,11,0,0,188,188,24,24,90,90,74,74
,"33 충청북도",12,12,3,3,9,9,2,2,153,153,13,13,90,90,50,50
,"34 충청남도",16,16,7,7,9,9,0,0,209,209,24,24,146,146,39,39
,"35 전라북도",14,14,6,6,8,8,2,2,251,251,14,14,145,145,92,92
,"36 전라남도",22,22,5,5,17,17,0,0,299,299,31,31,198,198,70,70
,"37 경상북도",23,23,10,10,13,13,2,2,337,337,35,35,203,203,99,99
,"38 경상남도",20,20,10,10,10,10,0,0,314,314,22,22,177,177,115,115
,"39 제주도",4,4,2,2,2,2,0,0,43,43,7,7,5,5,31,31
,"* 비자치구(일반시에 소속된 구)는 집계에서 제외하였으며 갯수는 기입되어 있음(파란색 아미부분)",,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,"    (2004. 4. 1 현재)",,,,,,,,,,,,,,,,
,,"계",,"시",,"군",,"구",,"계",,"읍",,"면",,"동",
,,"2004년",,"2004년",,"2004년",,"2004년",,"2004년",,"2004년",,"2004년",,"2004년",
,,"1. 1","4. 1","1. 1","4. 1","1. 1","4. 1","1. 1","4. 1","1. 1","4. 1","1. 1","4. 1","1. 1","4. 1","1. 1","4. 1"
,"총계",234,234,77,77,88,88,69,69,3563,3563,209,209,1203,1203,2151,2151
,"특별.광역시계",74,74,0,0,5,5,69,69,1257,1257,10,10,36,36,1211,1211
,"11 서울특별시",25,25,0,0,0,0,25,25,522,522,0,0,0,0,522,522
,"21 부산광역시",16,16,0,0,1,1,15,15,226,226,2,2,3,3,221,221
,"22 대구광역시",8,8,0,0,1,1,7,7,143,143,3,3,6,6,134,134
,"23 인천광역시",10,10,0,0,2,2,8,8,139,139,1,1,19,19,119,119
,"24 광주광역시",5,5,0,0,0,0,5,5,90,90,0,0,0,0,90,90
,"25 대전광역시",5,5,0,0,0,0,5,5,79,79,0,0,0,0,79,79
,"26 울산광역시",5,5,0,0,1,1,4,4,58,58,4,4,8,8,46,46
,"도계",160,160,77,77,83,83,22,22,2306,2306,199,199,1167,1167,940,940
,"31 경기도",31,31,27,27,4,4,16,16,512,512,29,29,113,113,370,370
,"32 강원도",18,18,7,7,11,11,0,0,188,188,24,24,90,90,74,74
,"33 충청북도",12,12,3,3,9,9,2,2,153,153,13,13,90,90,50,50
,"34 충청남도",16,16,7,7,9,9,0,0,209,209,24,24,146,146,39,39
,"35 전라북도",14,14,6,6,8,8,2,2,251,251,14,14,145,145,92,92
,"36 전라남도",22,22,5,5,17,17,0,0,299,299,31,31,198,198,70,70
,"37 경상북도",23,23,10,10,13,13,2,2,337,337,35,35,203,203,99,99
,"38 경상남도",20,20,10,10,10,10,0,0,314,314,22,22,177,177,115,115
,"39 제주도",4,4,2,2,2,2,0,0,43,43,7,7,5,5,31,31
,"* 비자치구(일반시에 소속된 구)는 집계에서 제외하였으며 갯수는 기입되어 있음(파란색 아미부분)",,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,"    (2004. 1. 1 현재)",,,,,,,,,,,,,,,,
,,"계",,"시",,"군",,"구",,"계",,"읍",,"면",,"동",
,,"2003년","2004년","2004년","2004년","2004년","2004년","2004년","2004년","2004년","2004년","2004년","2004년","2004년","2004년","2004년","2004년"
,,"12.31","1. 1","12.31","1. 1","12.31","1. 1","12.31","1. 1","12.31","1. 1","12.31","1. 1","12.31","1. 1","12.31","1. 1"
,"총계",234,234,77,77,88,88,69,69,3562,3563,208,209,1204,1203,2150,2151
,"특별.광역시계",74,74,0,0,5,5,69,69,1257,1257,10,10,36,36,1211,1211
,"11 서울특별시",25,25,0,0,0,0,25,25,522,522,0,0,0,0,522,522
,"21 부산광역시",16,16,0,0,1,1,15,15,226,226,2,2,3,3,221,221
,"22 대구광역시",8,8,0,0,1,1,7,7,143,143,3,3,6,6,134,134
,"23 인천광역시",10,10,0,0,2,2,8,8,139,139,1,1,19,19,119,119
,"24 광주광역시",5,5,0,0,0,0,5,5,90,90,0,0,0,0,90,90
,"25 대전광역시",5,5,0,0,0,0,5,5,79,79,0,0,0,0,79,79
,"26 울산광역시",5,5,0,0,1,1,4,4,58,58,4,4,8,8,46,46
,"도계",160,160,77,77,83,83,22,22,2305,2306,198,199,1168,1167,939,940
,"31 경기도",31,31,27,27,4,4,16,16,511,512,28,29,114,113,369,370
,"32 강원도",18,18,7,7,11,11,0,0,188,188,24,24,90,90,74,74
,"33 충청북도",12,12,3,3,9,9,2,2,153,153,13,13,90,90,50,50
,"34 충청남도",16,16,7,7,9,9,0,0,209,209,24,24,146,146,39,39
,"35 전라북도",14,14,6,6,8,8,2,2,251,251,14,14,145,145,92,92
,"36 전라남도",22,22,5,5,17,17,0,0,299,299,31,31,198,198,70,70
,"37 경상북도",23,23,10,10,13,13,2,2,337,337,35,35,203,203,99,99
,"38 경상남도",20,20,10,10,10,10,0,0,314,314,22,22,177,177,115,115
,"39 제주도",4,4,2,2,2,2,0,0,43,43,7,7,5,5,31,31
,"* 비자치구(일반시에 소속된 구)는 집계에서 제외하였으며 갯수는 기입되어 있음(파란색 아미부분)",,,,,,,,,,,,,,,,
